Profit,HH,Input,Score,ADX_Main,ADX_SMA,Dist_ADX,Dist_Step,H1,L1,O1,C1,V1,H2,L2,O2,C2,V2,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
1,14,0.99997243,0.49850188,-0.299624055,-0.275702352,9.031136203,0.46980976,100.033077,99.90076904,100,99.97519226,137.9194631,100.1075002,99.99173075,100.0413462,100,100,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
1,15,1.000770798,0.509736474,1.947294837,7.707977757,9.699879782,0.731968972,100.4301075,100.0165426,100.0165426,100.2315964,382.3774765,100.0578991,99.92555831,100.0248139,100,100,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
0,16,1.000082196,0.480986369,-3.802726157,0.821962847,11.83183185,1.164625627,100.2632012,99.92597467,100.008225,100.0740253,138.732238,100.0987004,99.91774963,99.95887481,100,100,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
1,17,1.000027445,0.504094039,0.818807734,0.274446305,10.22471388,0.995389429,100.0576132,99.83539095,100,99.96707819,83.60747142,100.2222222,99.95884774,100.1481481,100,100,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1,18,1,0.497367083,-0.526583404,0,9.068174098,1.024860059,100.1070311,99.94236786,100,100.0164663,68.68956319,100.0905648,99.86826939,100.0329327,100,100,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,19,1.002216567,0.484360252,-3.127949696,22.16566784,7.749530693,1.514580603,100.427491,99.99177902,100,100.3617231,238.1002639,100.0328839,99.82735942,99.86846432,100,100,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
0,20,0.999069538,0.478761208,-4.247758411,-9.304616732,5.208564625,1.189908785,100.1067148,99.85224101,100,99.89328517,255.4021121,100.1067148,99.96716467,100.0410442,100,100,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
0,21,0.99923254,0.471684982,-5.663003651,-7.674597084,3.357365261,1.029460171,100.0328704,99.78634235,99.9917824,99.86030076,34.20271416,100.2136577,99.95891199,100.1068288,100,100,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
0,7,1.000027366,0.502205571,0.441114182,0.273657709,0.44561597,0.439208604,100.0492651,99.99178915,100,100.0164217,60.1754386,100.0164217,99.92610231,99.92610231,100,100,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
1,7,0.999863137,0.496990207,-0.60195856,-1.368625626,1.094873464,0.398324573,100,99.92611444,99.99179049,99.95895247,66.7638484,100.032838,99.97537148,99.98358099,100,100,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
0,8,1.000355872,0.493638089,-1.272382264,3.558718861,1.938779118,0.36039734,100.1150181,99.99178442,100.0082156,100.0739402,179.2569659,100.0410779,99.98356885,100.0246467,100,100,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0
0,9,0.999863059,0.504450956,0.890191105,-1.369412796,0.659485921,0.204618292,99.99178982,99.7865353,99.99178982,99.90968801,261.3309353,100.0246305,99.92610837,100.0082102,100,100,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
1,19,1.000603484,0.505205321,1.04106414,6.034837471,0.004198763,0.120075664,100.1317198,99.98353503,100,100.0987898,168.5499058,100.0576274,99.95883757,99.99176751,100,100,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
0,0,1.000164501,0.495873127,-0.825374666,1.645007402,0.660517438,0.149671053,100,99.90956179,99.96711338,99.97533503,34.68634686,100.0657732,99.94244841,99.95067006,100,100,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1,1,0.999862901,0.494380708,-1.12385839,-1.370989855,0.4132584,0.123406006,100.041132,99.96709444,100.0082264,99.99177361,238.8235294,100.0329056,100,100.0329056,100,100,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0
1,2,1.000795131,0.492518747,-1.496250568,7.951305111,1.138085411,0.228486891,100.1316656,99.9917709,100.0082291,100.1234365,375,100.0246873,99.9917709,100.0246873,100,100,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0
1,3,1.000383604,0.494754985,-1.049003088,3.836036826,2.538517132,0.253081348,100.0493259,99.98355804,100,100.0493259,59.11949686,100.0739888,99.98355804,100.0328839,100,100,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
0,4,1.00035596,0.495500121,-0.899975701,3.559595849,4.212249446,0.325997701,100.0739523,100.0082169,100.0082169,100.0657354,91.63987138,100.0575185,99.99178307,100.0082169,100,100,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
1,6,1.000438032,0.498479449,-0.304110189,4.380321406,6.351591382,0.357934488,100.073922,99.95071869,99.99178645,100.0492813,59.1160221,100.0985626,99.9835729,100.0328542,100,100,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
1,7,1.000492287,0.492896031,-1.420793888,4.922874959,7.492945351,0.463342628,100.0656437,99.97538361,99.98358907,100.0574383,104.4520548,100.0492328,99.93435628,99.94256175,100,100,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0
0,8,1.00019145,0.492896031,-1.420793888,1.914503733,7.530912867,0.415914684,100.0328219,99.98358907,100,100.0246164,47.66146993,100.0574383,99.96717814,100.0492328,100,100,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,9,1.000082115,0.497734293,-0.453141398,0.821152899,5.499794613,0.31201248,100.0246326,99.95894573,99.99178915,100,82.67716535,100.114952,99.98357829,100.0985303,100,100,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,18,1.001145101,0.495500121,-0.899975701,11.45100605,0.948427767,0.566176471,100.188216,99.95908347,100,100.1636661,86.65742025,100.0572831,99.83633388,99.88543372,100,100,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0
0,19,0.999918387,0.494019681,-1.196063744,-0.816126663,3.356937649,0.647241267,100.0652848,99.91023339,100,99.9836788,92.39788687,100.040803,99.82862739,99.87759099,100,100,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,20,0.999618975,0.488831882,-2.23362353,-3.810249571,3.9672319,0.588091154,100.1061571,99.93467255,100,99.9755022,157.0954467,100.1388208,99.98366814,100.0489956,100,100,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0
0,21,0.999782147,0.499576318,-0.084736349,-2.178530581,3.223006335,0.548292205,100.0163359,99.92648861,100,99.95916034,42.91618829,100.0326717,99.89381687,100,100,100,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
1,22,0.999918307,0.496611896,-0.677620777,-0.816926722,2.34887158,0.553921569,100.0245078,99.9754922,100,99.99183073,56.8833652,100.0245078,99.96732293,99.96732293,100,100,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1.000598558,0.491800131,-1.639973706,5.985580193,2.156333804,0.70152541,100.1878931,100,100.0735234,100.1470468,46.04810997,100.0081693,99.93464586,99.98366147,100,100,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
0,1,1.000027203,0.490317969,-1.936406262,0.27202742,1.838818805,0.66019259,100.0816327,100,100.0081633,100.0326531,210.2941176,100.0653061,100,100.0653061,100,100,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
0,2,0.999700648,0.490684398,-1.863120344,-2.993523105,1.074363634,0.582278481,100.0326557,99.95918034,100,99.96734427,172.0496894,100.0326557,99.9755082,100.0326557,100,100,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
0,13,1.000871009,0.496980359,-0.603928252,8.710090095,0.043022181,0.132985233,100.1552288,100,100,100.1388889,202.2181146,100.0735294,100,100.0081699,100,100,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
0,14,1.000326504,0.500683382,0.136676468,3.265039589,0.179625554,0.093023256,100.1633186,99.95917034,100,100.0734934,149.4354443,100.1469868,100,100.0979912,100,100,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0
0,17,1.002132546,0.479184532,-4.163093683,21.32545932,0.326432826,0.812735309,100.2625533,99.83590417,100,100.2461437,273.9753333,100.1066623,99.76206104,99.77026584,100,100,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0
1,18,0.999125874,0.487694694,-2.46106127,-8.741258741,1.410849845,0.587270341,100,99.79526656,100,99.84440259,59.56787951,100.2538695,99.95086398,100.0573254,100,100,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0
0,19,1.000164029,0.486574914,-2.685017212,1.64028541,1.299390227,0.623206232,100.13947,99.96718353,99.99179588,100.0492247,68.3690841,100.0410206,99.89334646,100.0328165,100,100,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1,9,0.999753937,0.488807282,-2.23854356,-2.460629921,0.104355827,0.159159898,100.0902379,99.95898277,100,99.99179655,302.4663677,100.0492207,99.95077933,99.96718622,100,100,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
1,10,1.000874508,0.485097723,-2.980455437,8.745080892,2.458626467,0.265399738,100.1394243,99.96719429,100,100.1230214,188.1355932,100.0656114,99.94259001,99.96719429,100,100,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
1,11,1.000245861,0.498472371,-0.305525782,2.458613342,4.24502519,0.205653421,100.0983687,99.96721043,100.0081974,100.0491844,81.40960163,100.0901713,99.94261825,100.0737765,100,100,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,12,1.000327573,0.484732861,-3.053427843,3.275734993,5.995269927,0.30536226,100.1310723,99.97542394,99.99180798,100.0655362,225.9192825,100.0737282,99.9590399,99.99180798,100,100,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
0,13,1.000874293,0.49289987,-1.420026042,8.742930521,6.166149021,0.288264679,100.1394014,99.98359984,100.0082001,100.1312013,73.04227304,100.1804018,99.99179992,100.1722017,100,100,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
1,15,1.001201168,0.473984446,-5.203110873,12.01168409,4.50466767,0.471165644,100.2376854,99.99180395,100,100.1967052,169.5524146,100.0737644,99.88525531,100.0491763,100,100,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
0,16,1.000273164,0.499961595,-0.007680957,2.731643357,1.924157676,0.3432738,100.1147071,99.82793937,100,100.0081934,101.1944577,100.180254,99.82793937,100.1638673,100,100,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,14,1.00221857,0.487320668,-2.535866319,22.18570255,0.226051511,0.21480692,100.4030931,99.94241527,100,100.337282,396.0964409,100.0493583,99.97532083,100.0164528,100,100,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
0,15,1.00289483,0.485869879,-2.826024177,28.9483027,2.941056252,0.555510171,100.5005744,99.98358772,100,100.4513376,375.2968433,100.1641228,99.96717545,100.0820614,100,100,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
0,16,0.997190015,0.449667214,-10.0665573,-28.09984995,3.920087241,0.095206829,100.0326931,99.55046996,100.0081733,99.58316306,108.0649985,100.1634655,99.92644054,100.0490396,100,100,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
0,18,1.001613433,0.48769853,-2.46029407,16.13432509,0.56868907,0.285854697,100.2298473,99.95895584,99.99179117,100.2216385,89.86750652,100.0246265,99.77836152,99.83582335,100,100,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1
1,3,1.000108953,0.49624122,-0.751756087,1.089532318,0.045810166,0.486150829,100.0408597,99.98365612,99.99182806,100.0163439,86.57534247,100.0490316,99.9346245,100.0490316,100,100,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,4,1.000163399,0.49364752,-1.270495919,1.633986928,0.129096482,0.530958994,100.0163399,99.99183007,99.99183007,100.0163399,117.9104478,100.0081699,99.9754902,100,100,100,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0
1,5,1.000517486,0.494759366,-1.048126804,5.174855649,0.092781241,0.532462229,100.0817327,100,100.0081733,100.0817327,85.46255507,100.0572129,99.99182673,100.0490396,100,100,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
1,6,1.000272205,0.496981084,-0.603783242,2.722051338,0.515295809,0.542901461,100.0326664,99.9918334,99.9918334,100.0326664,115.5339806,100.0081666,99.9836668,100,100,100,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0
0,7,1.000353607,0.495500121,-0.899975701,3.536067893,1.615517121,0.596296598,100.0734574,99.99183807,100,100.0571335,141.1214953,100.0163239,99.96735227,99.9755142,100,100,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0
0,8,0.999755342,0.496979755,-0.604048985,-2.446582939,2.891513043,0.547352965,100.1142204,100,100.0081586,100.0163172,281.9078947,100.040793,100,100.0163172,100,100,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0
0,9,0.999782378,0.500685075,0.137015075,-2.176219363,2.57802644,0.426903926,100.040793,99.87762095,100,99.95104838,415.3266332,100.0734274,100,100.0163172,100,100,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
0,10,0.999591603,0.499577984,-0.084403162,-4.083966348,1.233566285,0.265566269,100,99.83673469,99.99183673,99.90204082,128.4394251,100.0489796,99.96734694,100.0081633,100,100,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
0,11,0.999509483,0.487716381,-2.45672375,-4.905166776,0.109731353,0.142319647,100.0572269,99.94277305,100,99.95094833,89.06088751,100.0654022,99.93459778,100.0408764,100,100,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1
1,12,1.000054594,0.499956846,-0.008630855,0.545940929,0.858442696,0.038486734,100.032752,99.93449603,99.991812,99.991812,36.6191446,100.098256,99.91812004,100.098256,100,100,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,15,1.002992139,0.484065262,-3.186947562,29.92138835,0.616327959,0.552436742,100.5967465,99.9182539,100.0081746,100.4741274,723.5085647,100.0653969,99.89373007,99.92642851,100,100,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
1,16,0.999131285,0.487373958,-2.525208444,-8.687153871,1.618606443,0.33012716,100.0162747,99.73960452,99.99186264,99.82911547,104.2599672,100.0976483,99.78029132,100.0162747,100,100,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1,17,1.003280822,0.480059653,-3.98806942,32.80822104,3.033177182,0.814010054,100.6358005,99.99184871,100,100.537985,153.5184215,100.1874796,99.91033583,100.1630258,100,100,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
0,18,1.000567215,0.488889656,-2.222068769,5.672149745,5.304637723,0.898931001,100.1053229,99.85416835,99.99189824,100.0405088,74.62605549,100.0081018,99.75694726,99.93518594,100,100,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0,19,0.999458772,0.468699586,-6.260082716,-5.412280464,5.153996722,0.572658598,100.0405745,99.82958695,100,99.90262111,110.373778,100.2677919,99.98377019,100.2028727,100,100,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
0,20,1.001841272,0.487776345,-2.44473098,18.4127156,4.793095061,0.730560285,100.2926829,99.96747967,99.99186992,100.2682927,246.7085734,100.1300813,99.99186992,100.0162602,100,100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
1,21,1.00021655,0.500657281,0.131456188,2.1654982,4.253516011,0.59835999,100,99.91881799,99.9918818,99.9918818,50.66413662,100.121773,99.9756454,100.1136548,100,100,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,22,0.999702421,0.489240943,-2.151811402,-2.975787907,3.145887059,0.618606917,100.0730579,99.99188246,100,99.99188246,64.74103586,100.0243526,99.96752983,99.97564737,100,100,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,1.000162483,0.493658354,-1.268329167,1.624827362,1.830601639,0.575095443,100.0731351,100,100,100.0406306,19.3755004,100.1056395,99.99187388,100.1056395,100,100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1.000027068,0.498077952,-0.384409561,0.270679948,1.078801954,0.62362972,100.0568551,100,100.0081222,100.0243665,208.3333333,100.0162443,99.96751137,100.0081222,100,100,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1
1,2,1.000432912,0.493292411,-1.341517892,4.329121459,1.020454523,0.705882353,100.0730697,99.99188114,100,100.0649509,194.0217391,100.0324754,99.97564342,99.97564342,100,100,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0
0,3,1.000189307,0.494028687,-1.194262536,1.893068664,0.934372241,0.694354315,100.0324544,99.98377282,100,100.0243408,75.52742616,100.0243408,99.96754564,100,100,100,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
1,4,0.999756691,0.493660297,-1.267940646,-2.433090024,0.764664453,0.619777724,100,99.95134609,100,99.95945508,73.45971564,100.008109,99.95945508,99.96756406,100,100,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0
0,5,1.000162232,0.49623575,-0.752849986,1.622323167,0.329551223,0.570154096,100.0486776,100,100,100.0324517,70.89201878,100.0162259,99.95132241,100,100,100,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
1,6,0.999702638,0.498811184,-0.237763179,-2.973615917,0.051179293,0.502149753,99.99189299,99.91082286,99.99189299,99.9351439,80.64516129,100.016214,99.9351439,99.96757195,100,100,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
0,13,1.001158374,0.492571687,-1.485662623,11.58373966,1.040220902,0.556990636,100.2588369,99.99191135,100.0080887,100.2022163,179.6373057,100.0889752,99.96764539,100.0404433,100,100,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
1,14,0.999541631,0.483038393,-3.392321325,-4.583692839,0.45850721,0.309136522,100.1942533,99.99190611,100,100.0161878,84.27281846,100.3480372,99.96762444,100.2670983,100,100,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,17,1.001000135,0.553229991,10.64599821,10.00135153,2.43438492,0.148250162,100.3490543,99.95941229,100,100.2029386,77.53024365,100.1217631,99.47235977,99.51294748,100,100,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
0,18,0.999892163,0.480459461,-3.908107797,-1.078370582,2.036220657,0.296853515,100.2589625,99.91907421,100,100.0485555,127.1210014,100.0242777,99.8057781,99.89479647,100,100,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
0,18,1.002206964,0.542169656,8.433931271,22.06964198,2.719489393,0.18432428,100.4583777,99.95907342,100,100.3601539,142.8409734,100.0327413,99.7871818,99.80355243,100,100,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
0,18,0.999129796,0.48957861,-2.084277911,-8.70203682,1.515473853,0.070221279,100.0652475,99.85319305,100,99.88581682,42.98371993,100.0978713,99.60035886,99.64113857,100,100,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,12,1.000271717,0.49697867,-0.604266057,2.717169796,0.057845296,0.334121099,100.0570683,99.98369477,100,100.0407631,105.268595,100.0570683,99.98369477,99.99184738,100,100,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0
0,13,0.999619596,0.492542323,-1.491535437,-3.804037714,0.054113516,0.159830384,100.0244479,99.88590987,100.0081493,99.93480564,89.10696762,100.0162986,99.94295493,99.95925352,100,100,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
0,14,0.998315767,0.49475997,-1.048005912,-16.84233402,0.50131742,0.006530612,100.1466634,99.79630082,100,99.81259676,519.8889917,100,99.89407643,99.9022244,100,100,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
0,15,1.001577759,0.487746163,-2.450767302,15.77759038,0.006901435,0.20043999,100.4903964,99.96730691,100,100.3105844,177.8776779,100.1552922,99.79566817,100.0653862,100,100,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
0,18,1.001581114,0.566949065,13.38981298,15.81113867,0.590359113,0.823875235,100.4996723,99.97542595,100.0081913,100.3194626,109.068323,100.0737221,99.43479685,99.4429882,100,100,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0
1,18,1.000789416,0.485878522,-2.824295626,7.894163763,1.213402871,0.888616891,100.0898179,99.86935576,100,100.0653221,38.39112461,100.1796358,99.65705887,99.68971993,100,100,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1,19,0.999238551,0.486613531,-2.677293889,-7.614489285,1.502019259,0.849934683,100.0897373,99.89394681,100,99.91842062,144.2151675,100,99.869473,99.96736825,100,100,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
1,20,1.001495663,0.490696952,-1.86060953,14.95662579,1.827548399,1.092375367,100.2530199,99.88573294,100,100.1958864,288.5799404,100.0408097,99.87757101,99.96735227,100,100,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
1,21,1.000407598,0.496608726,-0.678254897,4.075976196,1.988377745,1.056062581,100.0896861,99.96738687,99.99184672,100.057073,51.47375988,100.0978394,99.96738687,100.0815328,100,100,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,22,1.000162946,0.496608635,-0.678272962,1.629460649,2.115943847,1.103779733,100.0488918,99.99185137,100.0081486,100.0325945,43.62980769,100.0407432,99.99185137,99.99185137,100,100,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0
0,0,0.999673922,0.497349572,-0.530085563,-3.260780957,1.598448834,1.032373807,99.9918527,99.86964315,99.96741079,99.91037966,70.44247788,100.0407365,99.97555809,100.0081473,100,100,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1
1,1,0.99956517,0.495130214,-0.973957131,-4.348298728,0.289953898,1.016313214,100.0081513,99.92663841,100,99.9347897,217.3611111,100,99.94294098,99.97554614,100,100,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
0,13,0.999918745,0.491815163,-1.63696744,-0.812545706,0.003819514,0.453437348,100.1056395,99.91873883,100,100,56.93932695,100.0081261,99.74809036,99.74809036,100,100,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,14,1.000352284,0.495868701,-0.826259844,3.52284429,1.711533443,0.344575376,100.0975927,100.0081327,100.0081327,100.0731945,97.81659389,100.1301236,100,100.0813273,100,100,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,14,1.002300032,0.488519863,-2.296027386,23.00032471,4.475280734,0.683566858,100.3738318,99.95123933,100.0081268,100.3413247,441.889881,100.0243803,99.93498578,99.93498578,100,100,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
1,15,0.99894549,0.496236706,-0.752658824,-10.54510058,5.195533064,0.414129111,100.0162035,99.61921737,100,99.77315077,174.1931269,100.0810176,99.87037187,100.032407,100,100,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
0,16,1.00040568,0.499547547,-0.090490524,4.056795132,5.238675799,0.528791565,100.1379646,99.93507547,100,100.0649245,90.59921547,100.0811557,99.87015095,99.93507547,100,100,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,17,1.000513833,0.505437362,1.087472344,5.138329232,4.824548644,0.534382095,100.0729927,99.8215734,100,100.0162206,110.8689161,100.0729927,99.8702352,99.9351176,100,100,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
1,17,0.998106419,0.48040698,-3.918603984,-18.93580761,3.54949725,0.267501423,100.0810898,99.67564061,100.008109,99.7324035,151.750606,100.0567629,99.80538437,99.98378203,100,100,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
0,18,1.000757904,0.494028568,-1.194286408,7.579038545,0.179975384,0.469814995,100.1868855,100,100,100.1381328,70.12553943,100.08938,99.93499634,99.93499634,100,100,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0
0,15,1.001348509,0.485601762,-2.879647557,13.4850855,0.834687568,0.3854234,100.2834008,99.951417,99.99190283,100.2105263,210.7129931,100.097166,99.9757085,100.0809717,100,100,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
0,16,0.999271609,0.490726121,-1.854775791,-7.283910651,0.947311506,0.137685268,100.032352,99.77353607,100,99.86250404,91.1121673,100.12132,99.84632805,100.105144,100,100,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0
1,14,0.99997255,0.507836504,1.567300762,-0.274499039,0.061565444,0.051058223,100.0988386,99.96705378,99.99176345,100.0164731,159.3397746,100,99.82703237,99.85174203,100,100,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,15,0.999315668,0.478746098,-4.250780422,-6.843315449,3.566331573,0.279398472,100.0985545,99.9260841,100.0082129,99.94250986,131.6420014,100.0821288,99.72076216,99.72897503,100,100,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
0,16,0.9993427,0.487671598,-2.46568036,-6.573001397,3.725919642,0.240894516,100.2878526,100,100.0082244,100.0328974,65.62346502,100.3207501,99.86018587,100.0822436,100,100,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
