Profit,HH,Input,Score,ADX_Main,ADX_SMA,Dist_ADX,Dist_Step,H1,L1,O1,C1,V1,H2,L2,O2,C2,V2,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
1,20,1.004712042,0.478964951,-4.207009816,47.12041885,2.827079689,3.171790863,100.7696344,99.89504985,100.0174917,100.6996677,314.0660592,100.1399335,99.66765786,99.75511632,100,100,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
0,22,0.998727588,0.493136917,-1.372616583,-12.72411799,4.416975829,2.885684503,100.3647733,99.96525968,100,99.98262984,126.9249473,100,99.7915581,99.84366858,100,100,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
0,23,0.998609421,0.474240111,-5.151977724,-13.90578828,3.817323263,2.527415144,100.4344804,99.513382,100,99.84358707,291.6774027,100.1737921,99.93048314,100.0521376,100,100,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
1,1,1.000290444,0.482069317,-3.586136524,2.904443799,1.499965893,2.350174216,100.0871384,99.96514465,99.96514465,100.0348554,27.76025237,100.2265598,99.91286162,100.2265598,100,100,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,1.00052283,0.490760024,-1.847995163,5.228302544,0.49550591,2.367183418,100.0348432,99.84320557,100.0174216,100.0174216,376.7045455,100.0522648,99.93031359,99.93031359,100,100,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
0,10,1.000639535,0.498663076,-0.267384729,6.395348837,0.550091951,0.245773052,100.087184,99.82563208,100,100.0348736,57.69290005,100.1220575,99.7907585,99.91281604,100,100,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1,11,1.000930665,0.497081662,-0.583667672,9.306654258,1.034904854,0.237099024,100.2095338,99.98253885,100,100.1571503,81.75846387,100.3317618,99.98253885,100.1571503,100,100,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,12,1.003704561,0.491575698,-1.684860447,37.04561241,3.028501223,1.019031142,100.6090134,100,100,100.5742126,303.2059502,100.0174004,99.66939273,99.80859579,100,100,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
1,13,1.0012675,0.498632493,-0.273501476,12.67500144,4.971707601,1.239426895,100.2247968,99.91353969,100,100.1729206,130.7566089,100.0345841,99.79249524,99.94812381,100,100,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
0,14,1.000632911,0.516651537,3.330307363,6.329113924,6.216881128,1.421424875,100.1726221,99.8619023,99.98273779,100.0690489,93.73954267,100.0517866,99.7410668,99.82737787,100,100,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
