Profit,HH,Input,Score,ADX_Main,ADX_SMA,Dist_ADX,Dist_Step,H1,L1,O1,C1,V1,H2,L2,O2,C2,V2,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
0,18,1.001917893,0.525109362,5.021872495,19.17893427,6.926351372,-1.614154897,100.3034783,99.93774804,100,100.2723523,65.04288614,100.1634114,99.81324411,100.046689,100,100,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1
1,18,1.000646814,0.527443634,5.48872671,6.468137952,5.772466569,-1.566863171,100.1008847,99.83703244,100.0077604,100.0465622,70.7368633,100.0310414,99.66630452,99.7283874,100,100,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,19,0.999096984,0.509548867,1.909773449,-9.030160737,3.064349293,-1.438642702,100.1857729,99.83744872,99.99225946,99.91485409,72.2741433,100.2244756,99.7910055,99.7910055,100,100,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,21,1.00044094,0.446496234,-10.70075325,4.409399803,1.3940823,-1.7010189,100.0388893,99.82888699,100,100,27.05833028,100.6377849,99.86777631,100.6222291,100,100,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,21,1.000906689,0.4933877,-1.322459967,9.066887726,0.471075151,-1.527292492,100.2411138,100,100,100.171113,51.094325,100.0388893,99.82888699,100,100,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
0,2,1.000677966,0.506500005,1.300001084,6.779661017,1.492262863,-1.971544715,100.1173801,99.98434932,100,100.1017294,48.31081081,100.0860787,99.89044526,100.0547774,100,100,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1
0,2,1.001093835,0.503646417,0.729283457,10.93835456,1.623923607,-1.804417389,100.1954346,99.96091307,100.0078174,100.1641651,141.6083916,100.0156348,99.88273921,99.89837398,100,100,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1
0,3,1.000338128,0.515336298,3.067259616,3.381278123,1.334921333,-1.570982839,100.0858503,99.97658628,100,100.054632,90.86419753,100.0312183,99.79708109,99.84390853,100,100,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,3,1.000441799,0.497974673,-0.405065466,4.417994231,0.769476307,-1.475997506,100.1482059,100,100,100.0936037,95.10869565,100.0312012,99.92199688,99.94539782,100,100,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
0,12,0.99886741,0.503567668,0.713533558,-11.32590285,0.043522594,-0.429841515,100.0077178,99.83020761,99.99228216,99.83020761,102.7314112,100.0308713,99.86879679,99.93825731,100,100,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1
0,13,0.998532025,0.507776351,1.555270164,-14.67974967,0.098058584,-0.516094089,100.2009429,99.88407141,100.0077286,99.88407141,75.48687553,100.0386429,99.81451426,99.97681428,100,100,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1
0,15,0.997750019,0.508894655,1.778930941,-22.49980604,1.369002101,-1.085536547,100,99.55841339,100,99.62813759,183.4319527,100.3563681,99.883793,100.3253796,100,100,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1
0,16,1.000671609,0.495851346,-0.829730816,6.716090202,1.701826757,-0.682258189,100.2325762,99.88371192,100.0077525,100.1085355,93.64961333,100.0387627,99.62012559,99.69765098,100,100,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,18,0.99945854,0.505667392,1.133478471,-5.41460396,0.159963404,-0.614503521,100.069584,99.79897943,99.99226844,99.89948972,72.35036496,100.123705,99.79124787,99.9226844,100,100,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,11,1.000803671,0.503964458,0.792891626,8.036709615,6.157153724,-0.424308362,100.0855365,99.86780715,99.99222395,100.0622084,78.55413352,100.2332815,99.96111975,100.1866252,100,100,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,13,0.998961686,0.505756978,1.151395697,-10.38313778,10.4072218,-0.808387901,100.062281,99.86765278,99.98442974,99.86765278,191.2820513,100.1245621,99.92993383,100.0934216,100,100,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1
0,14,1.000675641,0.50609603,1.219205997,6.756405592,10.46004683,-0.765814896,100.1481135,99.82070471,100.0155909,100.0623636,110.8847185,100.1948862,100,100.1169317,100,100,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1
1,15,0.9991449,0.500089004,0.017800809,-8.550995025,8.84820475,-0.64342955,100.0310849,99.86788934,100.0077712,99.88343177,51.88663138,100.0699409,99.71246503,99.76686354,100,100,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,15,1.001582525,0.520204784,4.040956828,15.82524776,8.063668441,-0.51829979,100.2100677,99.70434918,99.98443943,100.1244846,407.6011846,100.1478254,99.98443943,100.1244846,100,100,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
0,16,0.998725087,0.540375914,8.075182805,-12.74912838,5.88299813,-1.115279406,100.1248439,99.75811486,100.0078027,99.83614232,131.318733,100.4291511,99.95318352,100.4135456,100,100,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
0,17,1.001936183,0.481848694,-3.630261132,19.36183395,3.053955947,-0.020870372,100.7843442,100.0155316,100.0155316,100.465947,106.8730779,100.1242525,99.23118739,99.39426885,100,100,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0
