Profit,Diff Step,Last Swing Bars,H1,L1,O1,C1,V1,HiLo1,H2,L2,O2,C2,V2,HiLo2,H3,L3,O3,C3,V3,HiLo3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
1,2.916666667,0,100.0765755,99.94639712,99.95405467,100,100,100.1127749,99.99234245,99.77027337,99.85450647,99.95405467,113.2653061,100.1092942,99.96171223,99.83919136,99.9004518,99.85450647,89.10645339,100.1155595,1,0,1,0,1,0,0,0,0,1,1
0,0.783333333,0,100.0530705,99.984837,100,100,100,100.0206768,100.045489,99.969674,99.984837,100.0075815,70.48780488,100.0199876,100,99.90902199,99.92418499,99.984837,84.87804878,100.0206768,0,0,0,0,1,1,0,0,1,0,0
1,2.783333333,0,100.0302847,99.98485766,100.0151423,100,100,100.0268432,100.0757117,99.99242883,100.0151423,100.0151423,117.9839633,100.0261549,100.0302847,99.89400363,99.90914597,100.0075712,108.2474227,100.0158306,0,0,0,0,0,0,1,0,1,0,1
1,5.833333333,0,100.0453104,99.94713789,99.97734481,100,100,100.0405047,100,99.88672406,99.89427579,99.96979308,100.855432,100.034326,99.96979308,99.88672406,99.90937925,99.89427579,79.12745937,100.034326,1,0,1,0,1,0,0,0,1,1,0
0,1.983333333,0,100.060006,99.96249625,100.0225023,100,100,100.0170472,100.0225023,99.909991,99.909991,100.0150015,52.53505933,100.0150015,99.94749475,99.819982,99.849985,99.909991,49.08306365,100.0170472,0,0,0,1,1,1,1,0,1,0,0
0,1.566666667,0,100.0375009,99.9399985,99.96249906,100,100,100.0020455,100,99.91749794,99.93249831,99.95499887,80.82191781,100.0006818,99.9399985,99.85749644,99.90249756,99.9399985,128.5958904,100.0027273,0,0,1,0,1,1,0,0,1,1,1
1,1.216666667,0,100.0600285,99.88744654,99.90245367,100,100,100.0347893,100.0300143,99.86493584,99.95497861,99.90245367,83.32397529,100.0320607,100.0075036,99.95497861,99.98499287,99.95497861,18.6412128,100.0320607,0,1,0,1,1,0,0,1,1,0,1
0,6.266666667,0,100.0372135,99.99255731,100.0074427,100,100,100.0304474,100.0372135,99.94790116,100,99.99255731,128.2131661,100.0446561,100.0223281,99.94790116,99.94790116,100.0074427,71.78683386,100.0568351,0,0,0,0,0,0,1,1,1,0,0
0,0.283333333,0,100.0073019,99.94158452,100,100,100,100.077666,100.0365097,99.98539613,100.0365097,99.99269806,89.41605839,100.0896147,100.0365097,99.97079226,99.97079226,100.0365097,194.5255474,100.1108566,0,0,0,0,0,0,0,1,0,0,0
0,1.366666667,0,100.080657,99.97067019,100.0146649,100,100,100.4219494,100.241971,99.95600528,100.241971,100.0146649,131.4775161,100.4639443,100.5279366,100.2273061,100.3666227,100.2493034,101.1991435,100.4892746,0,1,0,0,0,0,1,1,0,0,1
0,4.75,0,100.0728704,99.85425927,99.87612038,100,100,100.0205362,99.94170371,99.79596298,99.86154631,99.87612038,134.407767,100.0423973,100.0510093,99.78138891,100.0437222,99.86883335,156.9320388,100.0741953,0,0,1,0,0,1,0,0,1,1,1
1,4.2,0,100,99.50208684,99.80229919,100,100,100.1630865,100.058578,99.78033243,100.0439335,99.80229919,59.63165754,100.1337975,100.1977008,100.0219668,100.1977008,100.0439335,53.34743654,99.85488627,1,0,0,1,0,0,0,1,0,0,1
1,13.45,0,100,99.87726518,99.92058335,100,100,100.0190337,99.92058335,99.8483864,99.88448487,99.92058335,128.5046729,100.007876,100,99.87726518,99.97112122,99.89170457,160.7476636,100.0111577,1,0,1,0,0,0,0,0,1,1,0
1,31.85,0,100.1412828,99.94348686,99.98587172,100,100,100.0969714,99.82339644,99.61853631,99.68211359,99.65385702,83.00472544,100.0873385,100.2825657,99.59734388,100.1624753,99.66798531,193.3029167,100.1091731,1,0,0,0,0,1,0,1,1,0,1
0,4.583333333,0,100.0070567,99.91532002,99.92237668,100,100,100.0449061,99.95766001,99.88003669,99.89415002,99.92237668,146.1893764,100.0699251,99.90120669,99.76007339,99.87298003,99.90120669,187.182448,100.1052085,0,0,1,0,1,1,0,0,1,1,0
0,0.266666667,0,100.0141303,99.63261269,99.8092412,100,100,100.0931314,99.97173944,99.72445952,99.95054402,99.80217606,45.1529219,100.1201074,100.0353257,99.83043663,99.85869719,99.9646743,55.89841617,100.1580022,0,1,0,0,0,0,0,1,1,0,1
0,18.58333333,0,100.0719217,99.7986191,99.92088608,100,100,100.1863427,100.0863061,99.89930955,100.0503452,99.93527043,73.94267388,100.1909196,100.2085731,100.0287687,100.1294591,100.0575374,24.47384245,99.97973114,1,0,0,1,0,0,0,1,0,0,1
0,13.51666667,0,100.1150665,99.92089177,100.0575333,100,100,100.0934915,100.1006832,99.87774182,99.96404171,100.0575333,103.9247751,100.101337,99.98561668,99.71952535,99.85616685,99.96404171,162.98719,100.1052597,1,0,0,0,1,1,1,0,1,0,1
0,8.183333333,0,100.0360959,99.87727404,99.94946578,100,100,100.0288767,99.96390413,99.75454808,99.76898643,99.95668496,58.42148088,100.0367522,99.93502743,99.75454808,99.93502743,99.75454808,53.29536208,100.0577534,0,0,1,1,1,0,0,0,1,1,1
0,5.466666667,13,100.0922771,99.84383873,99.84383873,100,100,100.0058077,99.95741056,99.73026689,99.85803521,99.84383873,53.41477775,100.0212947,99.95741056,99.53151618,99.6592845,99.85803521,98.85192817,100.0496877,0,0,0,0,0,1,0,1,1,0,1
0,10.35,0,100.0286533,99.82091691,99.85673352,100,100,100.0410263,99.89971347,99.82808023,99.87106017,99.85673352,73.38403042,100.0618651,99.93553009,99.8495702,99.89971347,99.86389685,93.53612167,100.0976817,1,0,0,0,0,0,0,1,1,0,0
0,10.53333333,0,100.0430077,99.91398466,99.97132822,100,100,100.0729827,100.1433589,99.89248083,100.136191,99.96416028,160.9068627,100.0983963,100.2508781,100.0430077,100.0573436,100.136191,217.8921569,99.97197985,1,0,0,0,0,0,0,1,1,0,0
1,1.916666667,0,100.0071602,99.84963483,99.92123729,100,100,100.0013019,100.0358012,99.87111557,99.87827581,99.92123729,104.9741602,100.0013019,99.96419877,99.77087212,99.79235286,99.87827581,88.24289406,99.99804721,0,0,1,0,0,0,0,0,1,1,0
0,5.7,0,100,99.93599317,99.94310504,100,100,100.0109911,99.99288813,99.90043382,99.97155252,99.94310504,180.1449275,100.0297405,100.0142237,99.93599317,99.97866439,99.97866439,137.5362319,100.0549554,1,0,0,0,0,0,0,1,1,0,1
1,4.316666667,0,100.0283326,99.97875053,99.98583369,100,100,100.0154542,100.0566653,99.92208528,99.95041791,99.97875053,215.3737659,100.0122345,99.95750106,99.87250319,99.93625159,99.94333475,43.86459803,100.0045075,0,0,1,0,0,1,0,0,1,1,0
0,0.1,0,100.0426106,99.72303103,99.85796463,100,100,100.3744569,100.3124778,99.67331866,100.276969,99.85086286,209.3512898,100.4035096,100.4758185,100.2272566,100.4261061,100.2840707,47.95144158,100.2007864,0,1,0,0,0,0,0,1,0,0,1
0,1.3,0,100.0643271,100,100.0357373,100,100,100.0916173,100.0857694,100.0214424,100.0643271,100.0357373,104.008016,100.106562,100.0857694,99.97855764,99.99285255,100.0643271,180.5611222,100.1202071,0,0,0,0,0,0,1,1,1,0,0
1,4.933333333,0,100.0641894,99.97860352,100.0213965,100,100,100.0914213,100.0713216,99.98573568,100.0641894,100.0285286,122.1311475,100.1030921,100.0641894,99.97860352,100.0142643,100.0641894,76.2295082,100.1108727,0,0,0,0,0,0,1,1,0,0,0
0,31,7,100.0835131,99.97912172,99.97912172,100,100,100.151842,100.0417566,99.97912172,100,99.97912172,67.81818182,100.1676589,100.0347971,99.97912172,100.0278377,99.98608115,118.5454545,100.1847411,1,0,0,0,1,0,0,1,0,0,0
0,6.266666667,0,100.062474,99.99305845,100.0069416,100,100,100.0788813,100.0485909,100,100.0485909,100.0069416,92.30769231,100.0845607,100.062474,100.0138831,100.0416493,100.0555324,92.48658318,100.0858228,0,0,0,0,0,0,1,1,0,0,0
0,1.433333333,0,100.0421585,99.90163013,100.0070264,100,100,100.0721805,100.1194491,99.95081506,99.9648679,100.0140528,82.2815534,100.0938985,100.1264755,99.92270939,99.94378865,99.97189432,98.64771151,100.095176,1,0,0,0,0,0,1,0,1,0,1
0,1.233333333,0,100.0070328,99.93670441,99.97890147,100,100,100.0569021,100.0070328,99.92263872,99.92967157,99.97890147,70.66929134,100.0524267,100.0070328,99.92263872,99.97186863,99.92967157,70.07874016,100.0473119,0,1,1,1,0,0,0,0,0,1,1
1,3.333333333,0,100.0421793,99.97891037,100,100,100,100.0837194,100.0070299,99.92970123,99.97188049,99.99297012,174.7692308,100.0766896,100.0421793,99.95782074,100.0351494,99.96485062,133.2307692,100.0728551,0,0,1,0,0,0,0,0,0,1,0
0,8.45,0,100.034965,99.82517483,99.84615385,100,100,100.0336936,100.048951,99.75524476,99.96503497,99.84615385,147.0519556,100.0470439,99.99300699,99.88811189,99.96503497,99.96503497,61.93812026,100.0597584,1,1,0,0,0,0,0,1,1,0,0
0,4.55,0,100.0286103,99.84264359,99.84264359,100,100,100.0773777,100.0715256,99.81403333,100.0500679,99.84264359,119.3385827,100.0656735,100.0715256,99.94277949,100.0643731,100.0429154,92.18897638,99.90896736,0,0,0,0,0,0,0,1,0,0,1
1,5.133333333,0,100.0861265,99.99282279,100.0287088,100,100,100.0443682,100.0430632,100,100,100.0287088,33.73702422,100.0548077,100.0215316,99.96411397,99.98564559,99.99282279,41.69550173,100.0502404,1,1,0,0,1,0,1,0,1,0,0
0,13.3,0,100.0846501,99.97883747,99.97883747,100,100,100.0589986,100.0211625,99.93651242,99.97883747,99.94356659,70.27027027,100.0686179,100,99.9717833,99.98589165,99.98589165,59.45945946,100.0827262,1,0,0,1,1,0,0,1,1,0,0
0,2.333333333,0,100.0426955,99.97865225,99.97865225,100,100,100.0097035,100,99.95730449,99.96442041,99.97865225,50.42016807,100.0051752,100.0284637,99.94307265,99.97865225,99.95730449,82.91316527,100.0071159,0,0,1,0,0,1,0,0,1,1,0
1,3.516666667,0,100.0427137,99.97864313,100.0142379,100,100,100.0951352,100.0498327,99.94304834,100.0142379,100.0213569,146.9339623,100.0951352,100.0640706,99.95728625,100.0142379,100.0213569,128.0660377,100.0970767,0,0,0,0,0,0,1,0,0,0,1
0,8.65,0,100.0496102,99.93621545,100.0354359,100,100,100.1398106,100.1559178,100.0354359,100.1346563,100.0354359,69.6969697,100.033503,100.2551382,100.1204819,100.2409639,100.1417434,48.36678473,100.0322144,1,0,0,1,0,0,1,1,0,0,1
0,0.883333333,0,100.0141975,99.8367289,99.8367289,100,100,100.0200055,99.90771633,99.75154398,99.76574146,99.84382764,89.9302866,100.0367844,99.87222262,99.723149,99.82963016,99.77284021,118.2029435,100.0613073,1,0,1,0,1,1,0,0,1,1,1
0,6.066666667,0,100.0644099,99.99284334,100.02147,100,100,100.0520484,100.0286266,99.90696343,99.94274673,100.02147,31.62743091,100.0631087,99.9642167,99.89980677,99.94274673,99.94274673,24.97441146,100.0832775,0,0,0,1,1,1,1,0,1,0,0
1,8.6,0,100.0927247,99.95720399,100.0784593,100,100,100.1296849,100.1141227,100.021398,100.0570613,100.085592,67.83968719,100.0440929,100.1355207,100.0356633,100.0499287,100.0570613,48.43597263,100.0363118,1,0,0,1,0,0,1,0,0,0,1
0,7.233333333,0,100.0070952,99.90066695,99.97161913,100,100,100.032251,100.0070952,99.89357173,99.93614304,99.97161913,56.66867833,100.0374111,100.0070952,99.9219526,99.98580956,99.93614304,67.65238383,100.0451514,1,0,1,0,0,0,0,0,1,1,0
0,1.15,0,100.1208244,99.91471215,100.1208244,100,100,100.0898107,100.177683,99.98578536,100.0639659,100.1208244,90.69423929,100.0090457,100.0995025,100.0355366,100.0781805,100.0710732,53.5450517,100.0116302,0,0,0,1,0,0,1,0,0,0,0
0,1.066666667,0,100,99.93604321,99.95025583,100,100,100.0071063,99.97157476,99.93604321,99.95025583,99.95025583,41.88034188,100.0109825,100.0213189,99.9289369,99.98578738,99.95025583,130.3418803,100.021965,0,0,0,0,0,0,0,0,1,0,0
1,1.533333333,0,100.0142827,99.99285867,100.0142827,100,100,100.0149319,100.0499893,99.97143469,99.97857602,100.0071413,360.4938272,100.0149319,100.0071413,99.98571735,99.98571735,99.98571735,82.71604938,100.0097382,1,0,0,0,0,0,1,0,1,0,0
1,10.81666667,0,100.0071154,99.93596129,99.9430767,100,100,100.0614513,100.0782695,99.92884588,100.0426925,99.9430767,239.3356643,100.0685667,100.0925004,100.0213462,100.0782695,100.0426925,157.3426573,100.0776227,1,0,0,0,0,0,0,1,1,0,0
1,10.78333333,0,100.0424659,99.9150683,100.0424659,100,100,100.1415528,100.1132423,99.99292236,100.0920093,100.0424659,59.97340426,100.0283106,100.2831057,100.0636988,100.1273976,100.0920093,117.1542553,100.0193027,1,0,0,0,0,0,1,1,0,0,0
1,1.95,0,100.0424839,99.83714508,99.90795157,100,100,100.0321848,99.97875805,99.84422573,99.90795157,99.91503222,91.04976997,100.0386217,99.91503222,99.80882249,99.83006443,99.90795157,79.33918862,100.0334722,0,0,1,1,1,0,0,0,1,1,1
1,9.85,0,100.1695155,100,100.1200735,100,100,100.1804312,100.1341997,100.0847577,100.0918209,100.1271366,27.71618625,100.1862102,100.1341997,100.0918209,100.1341997,100.0918209,60.97560976,100.2009786,1,0,0,0,0,0,1,0,0,0,0
0,9.966666667,0,100.0280249,99.98598753,100,100,100,100.0700624,100,99.89490647,99.89490647,99.99299376,165.7534247,100.0751578,99.95095635,99.85286905,99.93694388,99.89490647,185.1272016,100.0789794,1,0,1,0,1,1,0,0,1,1,0
0,0.233333333,0,100.070082,99.9929918,100,100,100,100.0121051,100.035041,99.9579508,99.9789754,100.0070082,93.19041614,100.0216617,100.035041,99.90889341,99.9509426,99.9719672,98.36065574,100.046509,0,0,0,0,0,1,0,0,1,0,0
1,2.233333333,0,100.0210423,99.92985902,99.92985902,100,100,100.0969221,100.0561128,99.86673213,100.0280564,99.92985902,97.27626459,100.1020232,100.0561128,99.93687311,99.96492951,100.0350705,80.62256809,100.0994727,0,1,0,1,0,0,0,1,0,0,0
0,5.633333333,0,100,99.83296214,99.83992205,100,100,100.0183489,99.86080178,99.78424276,99.81208241,99.83992205,85.94871795,100.036065,99.92344098,99.80512249,99.86776169,99.81208241,111.7948718,100.0651701,1,0,1,0,0,0,0,0,1,1,0
1,1.65,0,100.021363,99.94303212,99.94303212,100,100,100.067973,100.021363,99.92879014,99.92879014,99.94303212,147.1316085,100.0744467,100.0498469,99.91454817,99.97863704,99.92166916,142.9696288,100.0802729,0,0,1,0,0,1,0,0,1,1,1
0,2.883333333,0,100.035524,99.97868561,99.9928952,100,100,100.0206685,100.0426288,99.91474245,100.0284192,99.98579041,194.2271881,100.0213144,100.0284192,99.87921847,99.88632327,100.0213144,190.1303538,100.0245438,1,0,0,0,0,1,0,1,1,0,0
0,3.183333333,0,100.0213144,99.92895204,99.94316163,100,100,100.011626,99.97158082,99.89342806,99.95026643,99.94316163,99.83961508,100.0142096,100.0071048,99.93605684,99.98579041,99.95026643,106.0946271,100.0264815,0,0,0,0,0,0,0,1,1,0,1
0,0.616666667,0,100.0141593,99.91504425,99.98584071,100,100,100.0057924,100.0353982,99.94336283,99.95044248,99.99292035,69.56097561,100.0096541,99.97168142,99.94336283,99.94336283,99.95752212,14.63414634,100.0051488,0,0,1,1,0,0,0,0,1,1,0
0,0.75,0,100.0283026,99.97877308,100,100,100,100.0019297,100.0424538,99.91509234,99.93631925,99.99292436,136.906585,100.0083621,99.99292436,99.9080167,99.91509234,99.95047053,106.431853,100.0038594,0,0,1,0,0,1,0,0,1,1,0
0,1.816666667,0,100.0140647,99.89451477,99.92967651,100,100,100.0051144,100.0140647,99.83825598,99.96483826,99.91561181,275.8426966,100.0095896,100.0351617,99.90154712,100.0281294,99.96483826,336.2359551,99.95205217,0,0,0,0,0,0,0,1,1,0,0
0,4.85,0,100.0844951,99.97887621,99.97887621,100,100,100.0857754,100.0563301,99.96479369,100.0422476,99.97887621,39.10355487,100.0870556,100.0563301,100.028165,100.028165,100.0492888,21.17465224,100.0192034,0,0,0,1,0,0,0,1,0,0,0
1,1.683333333,0,100.0704374,99.98591252,100.0422624,100,100,100.0915686,100.0704374,100.028175,100.0633937,100.0493062,51.2254902,100.097972,100.0915686,100.0422624,100.0563499,100.0563499,90.19607843,100.1024544,0,0,0,0,0,0,1,1,0,0,0
0,2.033333333,0,100,99.9305073,99.97220292,100,100,100.0391686,100.0069493,99.96525365,99.98610146,99.96525365,106.0897436,100.0423274,100.0069493,99.98610146,99.99305073,99.99305073,48.71794872,100.0467496,0,0,0,0,0,0,0,1,1,0,0
1,1.266666667,0,100.0276951,99.93768608,99.95153361,100,100,100.0446898,99.96538115,99.89614346,99.93768608,99.95845738,49.94764398,100.03336,99.95845738,99.87537215,99.87537215,99.93768608,66.4921466,100.0276951,0,0,1,0,1,1,0,0,1,1,0
0,6.183333333,0,100.1170396,99.89672978,99.98623064,100,100,100.0225317,99.95180723,99.84853701,99.93115318,99.84853701,26.05633803,100.0112658,99.96557659,99.89672978,99.95869191,99.94492255,18.63488624,99.91613206,1,0,0,1,0,0,0,1,1,0,0
1,0.45,0,100.0413451,99.97932745,100.0206725,100,100,100.031322,100.0620176,100,100.0206725,100.0206725,139.3048128,100.0281898,100.0206725,99.97932745,100.0206725,100.0137817,95.98930481,100.0400922,0,0,0,0,0,0,1,0,1,0,0
0,9.633333333,0,100.0958641,99.92467817,100.0479321,100,100,100.1201414,100.1164065,100,100.1027116,100.0479321,61.79584922,100.0211648,100.1780334,100.0205423,100.0342372,100.1027116,81.82973316,100.0180523,1,0,0,0,0,0,1,1,0,0,1
0,4.183333333,0,100.013693,99.86991647,99.86991647,100,100,100.0560168,100.013693,99.82883746,99.93838149,99.86306997,107.2312704,100.0728219,100.0616185,99.85622347,99.89045598,99.93838149,158.1107492,100.0846477,1,0,0,0,0,0,0,1,1,0,1
0,1.416666667,0,100.0068362,99.97265518,99.97265518,100,100,100.0037288,99.98632759,99.92480175,99.93847416,99.97949139,131.3432836,100.0068362,99.95214657,99.89745693,99.89745693,99.94531036,162.6865672,100.0087006,0,0,1,0,1,1,0,0,1,1,0
1,11.16666667,0,100.0340321,99.96596787,99.97958072,100,100,100.1051902,100.1225157,99.86387149,100.1089028,99.9727743,876.3157895,100.1089028,100.1157092,100.0612578,100.0748707,100.1089028,236.8421053,99.98453085,1,0,0,0,0,0,0,1,0,0,0
1,5.316666667,0,100.0540066,99.97299669,99.98649835,100,100,100.0988076,100.1215149,99.97299669,100.1147641,99.97974752,123.3276158,100.1159915,100.155269,100.0540066,100.0877608,100.1147641,106.7753002,100.1337891,1,0,0,0,0,0,0,1,0,0,0
0,4.466666667,0,100.1163746,99.91100767,99.9246988,100,100,100.0049786,99.93154436,99.74671413,99.74671413,99.9246988,53.39966833,100.0006223,99.93154436,99.67825849,99.91785323,99.73986857,79.40851299,100.0112018,1,0,1,0,0,1,0,0,1,1,1
0,0.15,0,100.048011,99.94513032,99.95884774,100,100,100.0922808,99.99314129,99.91769547,99.92455418,99.95884774,49.91823385,100.1041277,99.97942387,99.85596708,99.89711934,99.91769547,60.62959935,100.147774,1,0,1,0,1,1,0,0,1,1,1
0,1.916666667,0,100,99.79433742,99.83546994,100,100,100.062322,99.99314458,99.81490368,99.93144581,99.83546994,77.04333516,100.0573362,100.0274217,99.89716871,100.0068554,99.93144581,96.62643993,100.0517273,1,0,0,0,0,0,0,1,1,0,1
0,8.683333333,0,100.0068255,99.94539622,99.94539622,100,100,100.0918336,100.0341274,99.91809433,100.0136509,99.94539622,475.7352941,100.1061051,100.0819057,99.97269811,100.0682547,100,322.7941176,100.122238,0,0,0,0,0,0,0,1,0,0,0
0,0.9,0,100.0346789,99.96532113,100.0069358,100,100,100.139346,100.1387155,99.93757803,99.9445138,100.0138715,220,100.1399765,100.1248439,99.89596338,100.1248439,99.93757803,223.2947977,100.1298881,1,0,0,0,0,1,1,0,0,0,1
0,3.15,0,100,99.90994112,99.97228957,100,100,100.020153,100.0554209,99.96536197,100.0277104,99.97228957,114.1935484,100.0314891,100.0762037,99.81988223,99.88223069,100.0207828,227.8709677,100.0384167,0,0,0,0,0,0,0,1,1,0,1
1,0.866666667,0,100.0069493,99.89576095,100.0069493,100,100,100.178154,100.0625434,100.0069493,100.0277971,100.0069493,30.15332198,100.1990018,100.0972898,100.0069493,100.0972898,100.0277971,40.37478705,100.2154274,1,1,0,0,0,0,1,1,0,0,0
1,3.016666667,0,100.2439194,99.96515437,100.0069691,100,100,100.0342121,100.0627221,99.67245104,99.67245104,100.0069691,93.72738239,100.0373799,99.8188027,99.6097289,99.80486445,99.67942017,35.10253317,100.0570201,1,0,0,1,1,1,1,0,1,0,1
0,7.766666667,0,100.1339495,99.93302525,100.1071596,100,100,100.2204078,100.1741344,100.0803697,100.1071596,100.1071596,53.8869258,100.0742811,100.1875293,100.0401849,100.1808318,100.0870672,91.16607774,100.079152,0,0,0,0,0,0,1,0,0,0,0
0,6.833333333,0,100.0598205,99.99335327,100.0332336,100,100,100.0235657,100.0997009,99.98670655,100.0066467,100.0398804,311.7283951,100.0326294,100.0465271,99.88035892,99.90694583,100.0132935,217.5925926,100.0477356,0,0,0,0,0,1,1,0,1,0,0
0,1.533333333,0,100.0799254,99.9866791,100.0666045,100,100,100.1247321,100.0799254,100.0199814,100.0199814,100.0666045,44.26229508,100.1525849,100.0865859,100.0199814,100.0466232,100.0333023,23.60655738,100.1816486,0,0,0,1,0,0,1,0,0,0,0
1,0.6,0,100.0201383,99.98657448,100.0067128,100,100,100.0360048,100.0738404,99.97986172,99.97986172,100.0134255,455.1020408,100.0402766,100.0134255,99.93287239,99.97986172,99.97986172,257.1428571,100.0482098,0,0,0,0,0,1,1,0,1,0,0
1,6.65,0,100.0133699,99.98663012,100.0133699,100,100,100.032817,100.0267398,99.97994518,100,100.0066849,129.0697674,100.0443637,100.0133699,99.91978073,99.97326024,99.99331506,435.4651163,100.0553027,0,0,0,0,0,1,1,0,1,0,0
1,0.233333333,0,100.0668807,99.95987159,100.0334403,100,100,100.0456005,100.100321,99.96655966,99.96655966,100.0267523,103.9644013,100.0547206,100,99.88630284,99.99331193,99.97324773,111.0841424,100.0595846,0,0,0,0,0,0,1,0,1,0,0
0,3.133333333,0,100.2543507,99.95314592,100.0468541,100,100,100.0645004,100.1204819,100.0200803,100.0334672,100.0468541,50.38897533,100.0480711,100.0669344,99.95983936,99.9665328,100.0334672,20.93798622,100.054156,0,0,0,1,1,0,1,0,1,0,1
1,5.45,0,100.0667512,99.97329951,99.98664976,100,100,100.1256137,100.0734263,99.97329951,100.0267005,99.98664976,60.95571096,100.1316819,100.1134771,100,100.0400507,100.0200254,118.0652681,100.1292546,1,0,0,0,0,0,0,1,0,0,1
1,7.433333333,0,100.0530047,99.93374412,99.98012324,100,100,100.138535,100.1325118,99.96687206,100.0265024,99.98674882,169.695084,100.1674467,100.0397535,99.96687206,99.97349765,100.0265024,43.80833852,100.1825048,1,0,0,0,0,0,0,1,0,0,0
0,9.25,0,100.0853971,99.98029298,100.0656901,100,100,100.1528787,100.1182421,100.039414,100.0525521,100.0656901,151.369863,100.2167772,100.1116731,100.019707,100.0525521,100.0459831,236.3013699,100.265149,1,0,0,0,0,0,1,0,0,0,0
0,6.55,0,100.0327525,99.91484344,100.0327525,100,100,100.042876,100.039303,99.94104546,99.9934495,100.0327525,63.09403438,100.0482355,100.013101,99.91484344,99.9934495,100,64.10515672,100.064314,0,0,0,0,0,0,1,0,1,0,0
0,0.733333333,0,100.0131044,99.89516446,99.99344778,100,100,100.0375264,100.0196567,99.8755078,99.98034334,99.98034334,69.7485807,100.0494395,100.0393133,99.97379112,100.0327611,99.98034334,21.73560422,100.05897,0,1,0,1,0,0,0,0,1,0,0
1,6,0,100.0655265,99.86894699,99.95413145,100,100,100.0089354,99.9737894,99.64615687,99.69857807,99.9475788,111.4942529,100.0011914,99.73789398,99.49544591,99.65270952,99.69857807,104.9013229,99.99106457,0,0,1,0,1,1,0,0,1,1,1
1,5.2,0,100.0841424,99.94822006,99.96116505,100,100,100.0047073,100,99.81229773,99.87055016,99.96763754,113.34283,100.0064725,99.90291262,99.80582524,99.82524272,99.87702265,57.40740741,100.0041189,1,0,1,0,1,1,0,0,1,1,1
0,4.016666667,0,100.148848,99.95469842,99.96117008,100,100,100.1094298,100.0388299,99.79290707,99.83173699,99.96764173,118.707811,100.1159014,99.9158685,99.59875744,99.9158685,99.83820865,222.8929605,100.1364931,1,0,1,0,1,1,0,0,1,1,1
0,3.816666667,0,100.032396,99.98056239,100.032396,100,100,100.0553677,100.0518336,99.9870416,100,100.032396,84,100.0606689,100.0064792,99.95464559,99.96112479,100.0064792,76.36363636,100.0677371,0,0,0,1,0,0,1,0,0,0,0
1,2.65,0,100.0985222,99.67816092,99.73070608,100,100,100.6454695,100.6896552,99.19868637,100.5517241,99.73070608,390.9969899,100.6968204,101.1231527,100.4466338,100.4729064,100.5254516,94.87366597,100.6914465,1,1,0,0,0,0,0,1,0,0,1
0,13.83333333,0,100.0129467,99.85758674,99.8705334,100,100,100.0082388,99.91584671,99.76048679,99.76696012,99.86406007,74.53608247,100.0406054,99.90290005,99.59218022,99.72164682,99.77343345,309.9484536,100.0488442,1,0,1,0,1,1,0,0,1,1,1
0,1.016666667,0,100.0261558,99.98692212,100.0130779,100,100,100.0986785,100.0196168,99.95422742,99.99346106,100.0130779,316.8350168,100.1177009,100.0326947,99.97384424,100.0065389,99.99346106,181.1447811,100.1349399,0,1,0,0,0,0,1,0,0,0,0
0,1.166666667,0,100.0457576,99.96077919,99.96077919,100,100,100.0505117,100.1111256,99.94116878,100.032684,99.96731599,124.7453565,100.0594255,100.0588312,99.93463198,99.94116878,100.0261472,63.63091672,100.058237,0,0,0,0,0,1,0,1,1,0,1
0,2.166666667,0,100.013197,99.91421973,99.94061366,100,100,100.0749828,99.94721214,99.82843946,99.84163642,99.94061366,154.7854785,100.0875799,99.8878258,99.72946222,99.84163642,99.83503794,289.8161245,100.100177,0,0,1,0,1,1,0,0,1,1,1
0,4.116666667,0,100,99.88054947,99.90045789,100,100,100.0343873,99.92036631,99.84736877,99.88718561,99.90045789,176.0655738,100.0392136,99.99336386,99.85400491,99.98009158,99.88054947,205.5737705,100.0518826,1,0,1,0,0,0,0,0,1,1,0
0,0.166666667,0,100.0066507,99.94014366,99.98004789,100,100,100.049578,100.0532056,99.91354084,100.0465549,99.98004789,208.9445438,100.0755762,100.113062,99.94679436,99.97339718,100.0399042,262.254025,100.1033882,0,0,0,0,0,0,0,1,1,0,1
1,1.233333333,0,100.0466107,99.94673059,100.0332934,100,100,100.1525442,100.0732454,99.96670662,100.0599281,100.0332934,134.1840681,100.1634402,100.1398322,100.019976,100.1265148,100.0532694,86.38824439,100.1719149,0,1,0,0,0,0,1,1,0,0,0
0,1.45,0,100.0331961,99.96016465,100,100,100,100.0392318,100.0398353,99.99336078,100.0331961,100.0066392,76.39484979,100.0422496,100.0531138,100.0331961,100.0531138,100.0331961,28.32618026,100.050096,0,1,0,1,0,0,0,1,0,0,0
0,1.866666667,0,100.1062629,99.95351,100.0863386,100,100,100.1237721,100.1328286,100.0332071,100.1129043,100.0863386,106.4334086,100.0489051,100.1328286,100.0664143,100.0796972,100.1062629,39.72911964,100.0483013,0,0,0,0,0,0,1,1,0,0,1
1,4.816666667,0,100.0268132,99.94637351,99.94637351,100,100,100.1547856,99.97989007,99.85923046,99.90615364,99.94637351,158.3873957,100.1645358,99.98659338,99.78549403,99.95307682,99.90615364,333.9666358,100.1809894,1,0,1,0,0,1,0,0,0,1,1
